agency_identifier,allocation_transfer_agency,availability_type_code,beginning_period_of_availa,by_direct_reimbursable_fun,deobligations_recov_by_pro_cpe,ending_period_of_availabil,gross_outlay_amount_by_pro_cpe,gross_outlay_amount_by_pro_fyb,gross_outlays_delivered_or_cpe,gross_outlays_delivered_or_fyb,gross_outlays_undelivered_cpe,gross_outlays_undelivered_fyb,main_account_code,object_class,obligations_delivered_orde_cpe,obligations_delivered_orde_fyb,obligations_incurred_by_pr_cpe,obligations_undelivered_or_cpe,obligations_undelivered_or_fyb,program_activity_code,program_activity_name,sub_account_code,ussgl480100_undelivered_or_cpe,ussgl480100_undelivered_or_fyb,ussgl480200_undelivered_or_cpe,ussgl480200_undelivered_or_fyb,ussgl483100_undelivered_or_cpe,ussgl483200_undelivered_or_cpe,ussgl487100_downward_adjus_cpe,ussgl487200_downward_adjus_cpe,ussgl488100_upward_adjustm_cpe,ussgl488200_upward_adjustm_cpe,ussgl490100_delivered_orde_cpe,ussgl490100_delivered_orde_fyb,ussgl490200_delivered_orde_cpe,ussgl490800_authority_outl_cpe,ussgl490800_authority_outl_fyb,ussgl493100_delivered_orde_cpe,ussgl497100_downward_adjus_cpe,ussgl497200_downward_adjus_cpe,ussgl498100_upward_adjustm_cpe,ussgl498200_upward_adjustm_cpe,fiscal_year,period,tas,tas_with_sub
69,,X,,R,620,,-3023,0,-3017,0,-7,0,4562,253,-233,-469,-1596,-2595,-3787,804,Information Services,0,-2592,-3787,-7,0,0,0,620,0,-3,0,-233,-469,-3017,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,1,,-943,0,-943,0,0,0,4562,254,-210,-940,-211,-24,-24,804,Information Services,0,-24,-24,0,0,0,0,1,0,0,0,-194,-940,-943,0,0,0,0,0,-15,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,6704,,-27936,0,-27936,0,0,0,4562,257,-7901,-3608,-48958,-31485,-14757,804,Information Services,0,-30095,-14757,0,0,0,0,6704,0,-1390,0,-7867,-3608,-27936,0,0,0,0,0,-34,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,258,0,0,0,-9,-9,804,Information Services,0,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,219,,-349,0,-349,0,0,0,4562,260,-471,-228,-596,-8,-4,804,Information Services,0,-8,-4,0,0,0,0,0,0,0,0,-354,-228,-349,0,0,0,219,0,-117,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,909,,-3035,0,-3033,0,-2,0,4562,310,-1840,-146,-4241,-1251,-1740,804,Information Services,0,-1251,-1740,-2,0,0,0,909,0,0,0,-1790,-146,-3033,0,0,0,0,0,-50,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,420,0,0,0,0,0,804,Information Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-911,0,-911,0,0,0,4562,111,-137,-80,-968,0,0,807,CMEL/Training,0,0,0,0,0,0,0,0,0,0,0,-137,-80,-911,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,113,1,1,0,0,0,807,CMEL/Training,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-10,0,-10,0,0,0,4562,115,0,0,-10,0,0,807,CMEL/Training,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-262,0,-262,0,0,0,4562,121,-24,-11,-274,0,0,807,CMEL/Training,0,0,0,0,0,0,0,0,0,0,0,-24,-11,-262,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,1,,-159,0,-159,0,0,0,4562,210,-3,0,-169,-10,-4,807,CMEL/Training,0,-9,-4,0,0,0,0,0,0,-1,0,-3,0,-159,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,220,0,0,0,0,0,807,CMEL/Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-298,0,-298,0,0,0,4562,231,0,0,-323,-25,0,807,CMEL/Training,0,-25,0,0,0,0,0,0,0,0,0,0,0,-298,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-1,0,-1,0,0,0,4562,240,0,0,-1,0,0,807,CMEL/Training,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,251,0,0,0,0,0,807,CMEL/Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,109,,-5770,-490,-6260,0,0,-490,4562,252,-452,-1126,-6061,-2475,-1510,807,CMEL/Training,0,-1973,-1510,0,-490,0,0,109,0,-502,0,-452,-1126,-6260,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-15,0,-15,0,0,0,4562,253,0,0,-31,-16,0,807,CMEL/Training,0,-16,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-35,0,-35,0,0,0,4562,260,0,0,-35,0,0,807,CMEL/Training,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,0,-104,-104,0,0,0,808,International Training,0,0,0,0,0,0,0,0,0,0,0,-104,-104,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-986,0,-986,0,0,0,4562,111,-172,-169,-989,0,0,808,International Training,0,0,0,0,0,0,0,0,0,0,0,-172,-169,-986,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,113,15,4,12,0,0,808,International Training,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-6,0,-6,0,0,0,4562,115,0,0,-6,0,0,808,International Training,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-327,0,-327,0,0,0,4562,121,-22,-13,-336,0,0,808,International Training,0,0,0,0,0,0,0,0,0,0,0,-22,-13,-327,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,54,,-435,0,-435,0,0,0,4562,210,0,0,-474,-166,-126,808,International Training,0,-143,-126,0,0,0,0,49,0,-22,0,0,0,-435,0,0,0,0,5,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-45,0,-45,0,0,0,4562,220,0,0,-51,-6,0,808,International Training,0,-6,0,0,0,0,0,0,0,0,0,0,0,-45,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-10,0,-10,0,0,0,4562,233,5,5,-10,0,0,808,International Training,0,0,0,0,0,0,0,0,0,0,0,8,5,-10,0,0,0,0,0,-3,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-15,0,-15,0,0,0,4562,240,0,0,-15,0,0,808,International Training,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,251,10,10,0,0,0,808,International Training,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-22,0,-22,0,0,0,4562,252,-21,-20,-4,-25,-44,808,International Training,0,-25,-44,0,0,0,0,0,0,0,0,-21,-20,-22,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,2,,-482,-22,-482,0,-22,-22,4562,253,0,-29,-588,-187,-52,808,International Training,0,-187,-52,-22,-22,0,0,2,0,0,0,0,-29,-482,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,14,,-13,0,-13,0,0,0,4562,257,0,0,-25,-44,-32,808,International Training,0,-44,-32,0,0,0,0,14,0,0,0,2,0,-13,0,0,0,0,0,-2,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,6,,-47,0,-47,0,0,0,4562,260,-24,-18,-53,0,0,808,International Training,0,0,0,0,0,0,0,0,0,0,0,-15,-18,-47,0,0,0,6,0,-9,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,310,3,3,-72,-72,0,808,International Training,0,-72,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,2,,-3,-4,-3,0,-4,-4,4562,0,-2095,-2093,-2,-3,-6,810,Logistics,0,-3,-6,-4,-4,0,0,0,0,0,0,-2093,-2093,-3,0,0,0,2,0,-2,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,23,,-32027,0,-32027,0,0,0,4562,111,-8118,-7064,-33081,0,0,810,Logistics,0,0,0,0,0,0,0,0,0,0,0,-8118,-7064,-32027,0,0,0,0,23,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-631,0,-631,0,0,0,4562,113,-739,-713,-656,0,0,810,Logistics,0,0,0,0,0,0,0,0,0,0,0,-739,-713,-631,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-2821,0,-2821,0,0,0,4562,115,-182,-135,-2868,0,0,810,Logistics,0,0,0,0,0,0,0,0,0,0,0,-182,-135,-2821,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-14,0,-14,0,0,0,4562,118,-1,-1,-14,0,0,810,Logistics,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-14,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-12339,0,-12339,0,0,0,4562,121,-718,-372,-12662,0,-23,810,Logistics,0,0,-23,0,0,0,0,0,0,0,0,-718,-372,-12339,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,281,,-2734,0,-2734,0,0,0,4562,210,-18,-5,-3820,-1679,-606,810,Logistics,0,-1647,-606,0,0,0,0,270,0,-33,0,-12,-5,-2734,0,0,0,1,9,-6,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,664,,-4084,0,-4084,0,0,0,4562,220,-108,-30,-2617,-4211,-5757,810,Logistics,0,-4211,-5757,0,0,0,0,586,0,0,0,254,-30,-4084,0,0,0,78,0,-362,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,15,,-225,0,-225,0,0,0,4562,233,-7,0,-212,-47,-67,810,Logistics,0,-5,-67,0,0,0,0,13,0,-42,0,-2,0,-225,0,0,0,2,0,-6,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-2,-2,-2,0,-2,-2,4562,240,0,0,-2,0,0,810,Logistics,0,0,0,-2,-2,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,6716,,-29067,0,-29067,0,0,0,4562,251,734,-329,-40923,-37240,-24322,810,Logistics,0,-36838,-24322,0,0,0,0,6716,0,-402,0,738,-329,-29067,0,0,0,0,0,-4,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,222,,-11923,-1,-11916,0,-8,-1,4562,252,-1430,-920,-25041,-23471,-10862,810,Logistics,0,-23247,-10862,-8,-1,0,0,222,0,-224,0,-1418,-920,-11916,0,0,0,0,0,-12,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,149,,-3416,-516,-2610,0,-1322,-516,4562,253,512,520,-3936,-669,-157,810,Logistics,0,-667,-157,-1322,-516,0,0,149,0,-3,0,512,520,-2610,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,291,,-899,-14,-908,0,-5,-14,4562,254,23,-28,-759,-432,-521,810,Logistics,0,-432,-521,-5,-14,0,0,291,0,0,0,23,-28,-908,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-2,0,-2,0,0,0,4562,256,0,0,-2,0,0,810,Logistics,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,150,,-11348,-411,-11358,0,-401,-411,4562,257,-609,-1762,-8833,-9146,-10508,810,Logistics,0,-9146,-10508,-401,-411,0,0,150,0,0,0,-603,-1762,-11358,0,0,0,0,0,-6,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,2314,,-41253,-32,-41247,0,-38,-32,4562,260,-7378,-7019,-52001,-34292,-23903,810,Logistics,0,-34162,-23903,-38,-32,0,0,2002,0,-130,0,-7123,-7019,-41247,0,0,0,305,7,-256,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-968,0,-968,0,0,0,4562,310,-185,33,-1079,-185,-292,810,Logistics,0,-185,-292,0,0,0,0,0,0,0,0,-135,33,-968,0,0,0,0,0,-49,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-1317,0,-1317,0,0,0,4562,320,0,0,-125,-272,-1463,810,Logistics,0,-272,-1463,0,0,0,0,0,0,0,0,1,0,-1317,0,0,0,0,0,-1,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,6,,-16930,0,-16930,0,0,0,4562,111,-3238,-2829,-17339,0,0,811,Aircraft Maintenance,0,0,0,0,0,0,0,0,0,0,0,-3238,-2829,-16930,0,0,0,0,6,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-255,0,-255,0,0,0,4562,113,-11,-32,-235,0,0,811,Aircraft Maintenance,0,0,0,0,0,0,0,0,0,0,0,-11,-32,-255,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-478,0,-478,0,0,0,4562,115,-22,-15,-485,0,0,811,Aircraft Maintenance,0,0,0,0,0,0,0,0,0,0,0,-22,-15,-478,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-14,0,-14,0,0,0,4562,118,-1,-1,-14,0,0,811,Aircraft Maintenance,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-14,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-6032,0,-6032,0,0,0,4562,121,-347,-199,-6180,0,0,811,Aircraft Maintenance,0,0,0,0,0,0,0,0,0,0,0,-347,-199,-6032,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,3,,-342,0,-342,0,0,0,4562,210,-3,0,-382,-45,-7,811,Aircraft Maintenance,0,-44,-7,0,0,0,0,3,0,-2,0,-3,0,-342,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-265,0,-265,0,0,0,4562,220,18,18,-265,0,0,811,Aircraft Maintenance,0,0,0,0,0,0,0,0,0,0,0,22,18,-265,0,0,0,0,0,-4,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-805,0,-805,0,0,0,4562,232,0,0,-1101,-296,0,811,Aircraft Maintenance,0,-296,0,0,0,0,0,0,0,0,0,0,0,-805,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-92,0,-92,0,0,0,4562,233,3,3,-90,-45,-47,811,Aircraft Maintenance,0,-45,-47,0,0,0,0,0,0,0,0,7,3,-92,0,0,0,0,0,-4,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,22,,-79,0,-79,0,0,0,4562,251,3,3,0,-125,-205,811,Aircraft Maintenance,0,-125,-205,0,0,0,0,22,0,0,0,3,3,-79,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,7,,-587,0,-532,0,-55,0,4562,252,0,0,-458,-33,-163,811,Aircraft Maintenance,0,-33,-163,-55,0,0,0,7,0,0,0,1,0,-532,0,0,0,0,0,-1,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,270,,-242,0,-242,0,0,0,4562,253,-2,-2,-23,-448,-667,811,Aircraft Maintenance,0,-448,-667,0,0,0,0,270,0,0,0,-2,-2,-242,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-756,0,-756,0,0,0,4562,254,-3,-57,-831,-193,-63,811,Aircraft Maintenance,0,-193,-63,0,0,0,0,0,0,0,0,-2,-57,-756,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-1,0,-1,0,0,0,4562,256,1,1,-1,0,0,811,Aircraft Maintenance,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,761,,-5553,0,-5553,0,0,0,4562,257,-626,-86,-7530,-8837,-7400,811,Aircraft Maintenance,0,-8837,-7400,0,0,0,0,761,0,0,0,-590,-86,-5553,0,0,0,0,0,-36,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,258,-18,-18,0,0,0,811,Aircraft Maintenance,0,0,0,0,0,0,0,0,0,0,0,-18,-18,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,604,,-6060,0,-6060,0,0,0,4562,260,-147,-175,-6083,-1285,-1234,811,Aircraft Maintenance,0,-1285,-1234,0,0,0,0,532,0,0,0,-107,-175,-6060,0,0,0,73,0,-40,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,5,,-81,0,-81,0,0,0,4562,310,5,5,-73,-13,-21,811,Aircraft Maintenance,0,-13,-21,0,0,0,0,5,0,0,0,5,5,-81,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-6,0,-6,0,0,0,4562,420,0,0,-6,0,0,811,Aircraft Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,5,,-1900,0,-1900,0,0,0,4562,111,-416,-366,-1950,0,0,812,Acquisition,0,0,0,0,0,0,0,0,0,0,0,-416,-366,-1900,0,0,0,0,5,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,113,-14,-12,-2,0,0,812,Acquisition,0,0,0,0,0,0,0,0,0,0,0,-14,-12,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-55,0,-55,0,0,0,4562,115,0,-3,-52,0,0,812,Acquisition,0,0,0,0,0,0,0,0,0,0,0,0,-3,-55,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,2,,-669,0,-669,0,0,0,4562,121,-52,-35,-686,0,1,812,Acquisition,0,0,1,0,0,0,0,1,0,0,0,-52,-35,-669,0,0,0,0,1,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-2,0,-2,0,0,0,4562,210,0,0,-2,0,0,812,Acquisition,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,0,0,0,0,0,0,4562,240,0,0,0,0,0,812,Acquisition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,3,,-73,0,-57,0,-16,0,4562,252,-6,0,-79,0,0,812,Acquisition,0,0,0,-16,0,0,0,0,0,0,0,-6,0,-57,0,0,0,3,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-82,0,-82,0,0,0,4562,253,0,0,-348,-276,-10,812,Acquisition,0,-276,-10,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-1,0,-1,0,0,0,4562,257,0,0,-3,-5,-3,812,Acquisition,0,-5,-3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-1,0,-1,0,0,0,4562,260,0,0,-1,0,0,812,Acquisition,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,R,0,,-3,0,-3,0,0,0,4562,310,3,0,0,-550,-550,812,Acquisition,0,-550,-550,0,0,0,0,0,0,0,0,3,0,-3,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-4562,069-0000-0000-X-4562-000
69,,X,,D,0,,-681,0,-681,0,0,0,5422,251,0,0,-607,-938,-1012,1,Other Collections,0,-938,-1012,0,0,0,0,0,0,0,0,0,0,-681,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-5422,069-0000-0000-X-5422-000
69,,X,,D,0,,0,0,0,0,0,0,5422,252,0,0,0,-5,-5,1,Other Collections,0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-5422,069-0000-0000-X-5422-000
69,,X,,D,0,,-14,0,-14,0,0,0,8103,940,0,0,-14,0,0,9999,All Programs,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8103,069-0000-0000-X-8103-000
69,,X,,D,0,,0,0,0,0,0,0,8106,0,0,-306387,306387,0,0,1,Grants-in-aid for airports,0,0,0,0,0,0,0,0,0,0,0,0,-306387,0,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,2,,-47024,0,-47024,0,0,0,8106,111,-3732,-2546,-48210,0,0,1,Grants-in-aid for airports,0,0,0,0,0,0,0,0,0,0,0,-3732,-2546,-47020,0,0,0,0,2,0,-4,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,0,,-489,0,-489,0,0,0,8106,113,-30,-32,-487,0,0,1,Grants-in-aid for airports,0,0,0,0,0,0,0,0,0,0,0,-30,-32,-489,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,0,,-252,0,-252,0,0,0,8106,115,-1,-5,-247,0,0,1,Grants-in-aid for airports,0,0,0,0,0,0,0,0,0,0,0,-1,-5,-252,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,0,,-12,0,-12,0,0,0,8106,118,-1,-1,-12,0,0,1,Grants-in-aid for airports,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-12,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,10,,-15471,0,-15471,0,0,0,8106,121,-1223,-854,-15875,-155,-121,1,Grants-in-aid for airports,0,-98,-121,0,0,0,0,10,0,-57,0,-1223,-854,-15471,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,32,,-2107,0,-2107,0,0,0,8106,210,-13,-1,-2203,-333,-249,1,Grants-in-aid for airports,0,-323,-249,0,0,0,0,28,0,-11,0,-13,-1,-2106,0,0,0,0,4,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,5,,-62,0,-62,0,0,0,8106,220,1,-3,-58,0,-1,1,Grants-in-aid for airports,0,3,-1,0,0,0,0,0,0,-3,0,1,-3,-62,0,0,0,0,5,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,0,,-637,-13,-650,0,0,-13,8106,232,1,1,-755,-161,-43,1,Grants-in-aid for airports,0,-161,-43,0,-13,0,0,0,0,0,0,1,1,-650,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,0,,-125,-16,-91,0,-50,-16,8106,233,13,10,-104,-20,-38,1,Grants-in-aid for airports,0,-20,-38,-50,-16,0,0,0,0,0,0,13,10,-91,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,0,,-7,0,-6,0,-1,0,8106,240,0,-1,-6,0,0,1,Grants-in-aid for airports,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-6,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,3,,-3648,-88,-3690,0,-45,-88,8106,251,-235,-213,-2591,-7912,-8990,1,Grants-in-aid for airports,0,-7912,-8990,-45,-88,0,0,3,0,0,0,-235,-213,-3690,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,53,,-1510,-616,-1743,0,-383,-616,8106,252,3,-29,-409,-895,-1964,1,Grants-in-aid for airports,0,-895,-1964,-383,-616,0,0,49,0,0,0,3,-29,-1743,0,0,0,0,5,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
69,,X,,D,46,,-3038,-167,-2943,0,-261,-167,8106,253,-62,-606,-638,-1036,-2892,1,Grants-in-aid for airports,0,-889,-2892,-261,-167,0,0,46,0,-147,0,-62,-606,-2943,0,0,0,0,0,0,0,2017,9,069-0000-0000-X-8106,069-0000-0000-X-8106-000
